European Nucleotide Archive ID	RNAcentral ID
DQ355971	
BC047871	
BC155541	
AL049611	
J03258	
X67482	
AF026260	
AB002168	
AY342401	
AK312267	
AC121338	
BC060832	
M65208	
AY827087	
HQ692836	
U15790	
U14911	
U15785	
U15786	
U15787	
U15788	
U15789	
U14910	
BG912392	
BC011349	
KU178308	
KF459609	
AL133455	
BC096285	
AL161669	
KU178307	
M32881	
M32864	
M32880	
X54741	
D13752	
EU326306	
CH471092	
AF139658	
AK024019	
BC039032	
BC063565	
	URS0000EB1F9F
AC090945	
AK295813	
AF033861	
AK095173	
BC126235	
AB011083	
BC113655	
BC117375	
AB031547	
DQ426882	
AL080175	
AL161669	URS0000E92492
	URS00008C0B22
AF536542	
BC021294	
Y08265	
U94836	
M92357	
AY273786	
AJ247087	
AK299443	
AB451455	
BC109097	
AC004801	URS0000E9492E
BX640756	
BC062562	
BC014557	
AK027699	
AK027850	
AK075355	
BX647945	
BC056676	
AF178983	
AY094594	
AL137731	
BC034049	
BK001284	
	URS0000E9A83E
AK024324	
AK294321	
AK298966	
DC366088	
AC074321	
AL356115	
BC030528	
AF241785	
AB032954	
AY608689	
AY608690	
AK001328	
AK297632	
BC020210	
AF104253	
BC110430	
BC127215	
DQ020163	
AK299154	
AK313698	
BC000854	
BC107792	
EU520261	
AC004801	URS0000E93DCB
AC074321	URS0000CF169F
AL356115	URS0000CF169F
KF455270	URS0000CF169F
KF455270	
AB078149	
AY035399	
AY358443	
AK312425	
AL831925	
AL832575	
AC087858	
BC014789	
AC090953	
AC004801	
BC030625	
AC074321	URS00008C3814
AL356115	URS00008C3814
KF455270	URS00008C3814
AY029173	
AK094971	
AC018845	
BC062555	
AC074321	URS00008BF94F
AL356115	URS00008BF94F
KF455270	URS00008BF94F
AC004801	URS0000EACC0B
	URS0000EBBB73
AK022970	
BC010181	
AL138976	
L33075	
D29640	
BC151834	
AJ303380	
AK093251	
BC031231	
AL833011	
AC103739	
D31762	
AK291751	
BC028121	
KU178488	
AC103739	URS0000EBF0B4
AC018946	URS0000EBF0B4
AC069292	
KF458520	
AC104360	
AC105357	
AP006442	
AJ001309	
Y13350	
AF011793	
AK313031	
BC013044	
BC015809	
AK293193	
KU178450	
KF511225	
AK127168	
AK302192	
AC022028	
AC073162	
AC079955	
AL451059	
AL596135	
AL683834	
AL732479	
AL844892	
BC039263	
AB033046	
AF036364	
AJ000534	
AF516515	
AY359042	
AK313438	
BC021709	
AB117974	
AF031920	
KU178449	
AC104360	URS0000EA3CE4
AC105357	URS0000EA3CE4
AP006442	URS0000EA3CE4
AC104360	URS0000EAE94E
AC105357	URS0000EAE94E
AP006442	URS0000EAE94E
AC002528	URS0000E9A757
AC096662	URS0000E9A757
AC069292	URS0000E9A757
KF458520	URS0000E9A757
AL109918	
AF078864	
AF239771	
AK312063	
BC015097	
BC019328	
U49436	
AL080102	
AK026933	
BX537367	
BC007728	
BC032866	
DQ364598	
BC008322	
AB209556	
AC090948	
M16594	
S45640	
S45627	
S45629	
S45636	
S45637	
S45639	
X65727	
X65728	
X65729	
X65730	
X65731	
X65732	
BC002895	
HM005682	
AY360173	
AK090443	
AC021422	
AK025521	
BC074730	
BC074731	
KC877572	
KF511220	
AC091053	
AC007338	
AC007494	
AY358718	
AK001292	
AK027478	
AK027630	
AK074937	
AL834404	
BX538063	
CR457255	
BC012381	
M15872	
M21758	
M25627	
M14777	
S76235	
S76221	
S76223	
S76225	
S76228	
S76232	
S49975	
AY532928	
CR407656	
AL590363	
BC053578	
BC110891	
HM005393	
AJ400879	
AB002296	
AK096024	
BC034608	
BK000212	
AC010727	
X16468	
L10347	
BT007205	
BC007252	
BC116449	
X16711	
M25730	
M32168	
M25655	
M25656	
M64345	
M60299	
M25698	
X58709	
X57010	
U15195	
X13783	
M25728	
X02371	
X02372	
X02373	
X02374	
X02375	
X02376	
X02377	
X02378	
X16158	
J00116	
L00977	
M63281	
M27468	
X06268	
X00339	
M12048	
AC138696	
KF459605	
AL121969	
U64205	
AF159295	
AF387637	
AF465413	
M80359	
BX161395	
AL133367	
KF456011	
BC024773	
AF170723	
AB065003	
AF479418	
D87450	
AL731569	
BC150269	
BC014165	
M20678	
M20679	
L13275	
L13270	
L13271	
L13272	
L13273	
L13274	
AF508266	
DQ993361	
BC020619	
AF020919	
U14968	
AB020236	
AK311767	
BC005326	
BC020169	
AB007178	
BC017393	
AC012457	
AB023170	
AC013267	
BC049384	
AK024191	
BC126317	
AC138696	URS0000EB7C7A
AL162581	
Y13047	
AF020918	
AF025887	
AF125271	
AF125272	
AF125273	
AF050059	
AF050054	
AF050055	
AF050056	
AF050057	
AF050058	
AY878121	
AK315369	
CR749474	
BC015523	
BC063439	
AF503339	
AF212247	
AK027596	
BC006321	
BC024162	
AK025602	
BC001680	
BC001948	
AF147788	
DQ314804	
BC113558	
BC143688	
AB065730	
AK295021	
AC007533	
AC007599	
KF456184	
AY237654	
D42043	
BC051336	
BC069209	
BC098270	
BC100667	
BC100669	
BC121795	
AC067750	
	URS0000EAA65E
D16217	
D50827	
AF327443	
BT009783	
AK296919	
BC013579	
BC016066	
AL832349	
M86258	
M28230	
M28227	
M28228	
M28229	
M33328	
U26724	
S73329	
U38525	
U31345	
U31346	
AF095891	
AC007494	URS0000EAF28F
AC007533	URS0000EAF28F
AC007599	URS0000EAF28F
KF456184	URS0000EAF28F
M38297	
J00292	
J00291	
V01510	
BC065832	
M25896	
AK299837	
M16451	
M21243	
M21237	
M21238	
M21239	
M21240	
M21241	
M21242	
L47647	
M16364	
X15334	
AK290101	
AK312282	
CR542268	
DQ333313	
BC001190	
BC004914	
BC008323	
BC010002	
BC019259	
BC019281	
M22356	
M22355	
EU794629	
KU177977	
AK025981	
AK292764	
BC001195	
AF225919	
AF152469	
AB023153	
AL031178	
BC035807	
BC136420	
BC136421	
BC152464	
AC074029	
AF149770	
AK292060	
BC045639	
	URS0000E9DA8D
AJ133766	
AJ133767	
AJ133768	
AF276807	
AF276808	
AF276809	
AB014513	
AK304760	
EF179181	
BC010929	
KU178543	
AL031178	URS0000EB1475
KF458175	URS0000EB1475
AC002429	
AC004022	
AC073886	
AC073890	
KU178544	
AC004801	URS0000EA83FF
AL139300	
BC010167	
AK097771	
KF458175	
U65918	
U66726	
U66078	
U77476	
U77467	
U77468	
U77469	
U77470	
U77471	
U77472	
U77473	
U77474	
U77475	
AK303026	
BX648638	
AC010139	
BC027595	
HM005617	
AF095195	
AB020680	
BC044216	
BC050551	
AB105186	
AC092374	
AK298541	
AF176704	
AY858798	
AL137520	
AK021559	
AB209833	
BC000650	
AF174597	
AC008737	
U39817	
AY886902	
BC093622	
BC101567	
BC115030	
BC115032	
Z22535	
AK291764	
BC028383	
AC124248	
KF511223	
AC067750	URS00008C1FD9
AC025268	URS00008C1FD9
AC021036	URS00008C1FD9
AC087793	
AF349031	
AF349018	
AF349019	
AF349020	
AF349021	
AF349022	
AF349023	
AF349024	
AF349025	
AF349026	
AF349027	
AF349028	
AF349029	
AF349030	
AF349017	
AK316380	
BC044646	
BC052285	
BC071914	
HQ204988	
HQ204989	
HQ204990	
HQ204992	
HQ204997	
HQ204998	
HQ204999	
HQ205000	
HQ205001	
HQ205002	
HQ205005	
HQ205006	
HQ205007	
HQ205008	
HQ205009	
HQ205011	
HQ205012	
HQ205014	
HQ205015	
HQ205016	
HQ205017	
HQ205018	
HQ205020	
HQ205023	
AK023527	
AC025268	
BC064415	
BC094744	
AL136982	
D88613	
AB041714	
AB041716	
AB026493	
AB047819	
AL512347	
BC096288	
CR749794	
BC117698	
AF010126	
AF037207	
AF017256	
AF044311	
AF411524	
BC014098	
AK223367	
AK312141	
CR541788	
CR541790	
KC877378	
AF231981	
AF338241	
AL136939	
AK074889	
AK302948	
AB209798	
AL034374	
BC017270	
BC067123	
BC074503	
AK074748	
AF111849	
AL049840	
D45370	
BC004471	
AK312031	
D45370	URS00008C13B8
AL136982	URS00008C13B8
BC004471	URS00008C13B8
CH471142	URS00008C13B8
AK312031	URS00008C13B8
X84909	
X84911	
X84912	
X84913	
X84914	
X84915	
X84916	
X84917	
X84918	
X84919	
X84920	
X84921	
X84922	
X84923	
X84924	
X84925	
X84926	
X84927	
X84928	
X84929	
X84930	
X84931	
X84933	
X84934	
X84935	
X84936	
X84937	
X84938	
X84908	
BC033657	
X17094	
BC012181	
X15723	
X04329	
	URS0000EB5165
AC007599	URS0000EA481C
AC092374	URS0000EA481C
AY082588	
BC025767	
AB067516	
BC171878	
BC171915	
AC007599	URS0000E9E380
AC092374	URS0000E9E380
	URS0000EBEEBA
AK000075	
BC130449	
BC150636	
AB033048	
AF106037	
AY028806	
AY028807	
AF183569	
AF222340	
AB011097	
AY358590	
BC030775	
KF510931	
AB086960	
AY083269	
AC105118	
X07674	
M20867	
M37154	
X07769	
J03248	
X66300	
X66301	
X66302	
X66303	
X66304	
X66305	
X66306	
X66307	
X66308	
X66309	
X66311	
X66312	
AK122685	
AK294685	
BC040132	
BC112946	
X67491	
GQ891382	
GU727646	
AL645992	
BC034435	
BC038670	
D63484	
AL033397	
M63012	
M63013	
M63014	
S56555	
S56546	
S56548	
S64696	
S64615	
U55885	
U55877	
U55878	
U55879	
U55880	
U55881	
U55882	
U55883	
D84371	
U53784	
Z70723	
AK314027	
AF539592	
BC074719	
AK022978	
BC051863	
AF131775	
AY706204	
AB014600	
BC005113	
BC025026	
BC063531	
BC110821	
KF459583	
AC005021	
AF320003	
AF329433	
AY805220	
BC070374	
L48516	
M90656	
AY780794	
BC022487	
BC039894	
L39773	
AF118846	
AB262176	
AK313480	
AK304288	
AF080214	
AF055917	
AY431102	
AF384819	
BC074782	
AB516284	
AF067972	
AF480163	
AF331856	
AC012074	
BC032392	
BC043617	
BC051864	
EF633513	
AL157773	
BC137267	
BC137269	
AC139618	
AC144521	
D86965	
AK310539	
AC090644	
AC090960	
AC099543	
AC104297	
AC104451	
AC132807	
AC137672	
AC140076	
AC144531	
BC013145	
AB449886	
AB095940	
AL157893	
AB109031	
AB163917	
AY028805	
AF191545	
BC065240	
BC017927	
AC008850	
AC009126	
AY101765	
AC020908	
AB033109	
AK075099	
AF359380	
AF332199	
AK021896	
AK001637	
AL513211	
AL033384	
BC003193	
AL645612	
X52192	
X06292	
AY513654	
AY513656	
AY513657	
AK300595	
AK312545	
BC035357	
KF456517	
KF456518	
KF511257	
L48513	
AF001601	
AF001602	
AF001603	
AB102891	
AK291103	
AK296029	
AK315209	
AY210982	
BC040010	
AL139389	
AL359380	
AL365328	
	URS0000D6E1C2
AC005021	URS0000D6DA1C
	URS0000EA8E31
AC005021	URS0000D6DE80
AF395908	
AF395909	
AF411577	
AF411578	
AY040220	
AY196326	
AC096996	
BC036378	
AF084943	
AF084944	
AF046914	
AL050356	
AY358938	
AK309176	
AB209819	
AL138767	
AL355334	
BC032504	
AC005021	URS00008C273C
D50810	
U62768	
U62769	
AJ131023	
AJ131025	
AJ131026	
AJ131027	
AJ131028	
AJ131029	
AJ131030	
AJ131031	
AJ131032	
AJ131033	
AJ131034	
AJ131035	
AJ131036	
AJ131037	
AJ131038	
AJ131039	
AB208883	
AC067986	
AC068831	
AF156779	
AC002451	
AC003079	
BC113479	
BC113481	
BC025024	
AK098400	
AK291034	
BC036467	
AC008865	
AK002021	
AK225348	
AC008883	
BC000953	
AF091242	
AF074331	
AF313907	
AF160509	
AF160503	
AF160504	
AF160505	
AF160506	
AF160507	
AF160508	
AF173365	
AF150754	
BC009894	
GQ891452	
AK312556	
U54628	
U54618	
U54619	
U54620	
U54621	
U54622	
U54623	
U54624	
U54625	
U54626	
U54627	
U54617	
BC040239	
AK312424	
AK302520	
AC026894	
U15131	
U15779	
U15780	
AK127763	
AK312758	
BC036655	
S45936	
AK295994	
AY211919	
BC004398	
BC010176	
AK055530	
AK294890	
BC009010	
D55649	
L28821	
AK289863	
BC136448	
M97287	
AK127242	
AB209761	
BC001744	
KU178822	
U96180	
U92436	
U93051	
AF143315	
AF143312	
AF143313	
AF143314	
AF000734	
AF000726	
AF000727	
AF000728	
AF000729	
AF000730	
AF000731	
AF000732	
AF000733	
AF067844	
JF268690	
CR450306	
AK313581	
DQ073384	
BC005821	
HM849628	
HM849629	
HM849630	
HM849631	
HM849634	
KJ534922	
AC139618	URS0000E9A76D
AC144521	URS0000E9A76D
AC139618	URS0000E9BFA5
AC144521	URS0000E9BFA5
KF455271	
	URS0000E9FF8A
AC008522	
AK074887	
BC067736	
AL139406	
AK002080	
AL353149	
AL365185	
BC005364	
BC033794	
AL589946	
BC031219	
AL139406	URS0000EA1C7C
AB022277	
AF195116	
AF195117	
AK312918	
M59741	
M59720	
M59721	
M59722	
M59723	
M59724	
M59725	
M59726	
M59727	
M59728	
M59729	
M59730	
M59731	
M59732	
M59733	
M59734	
M59735	
M59736	
M59737	
M59738	
M59739	
M59740	
M26066	
Y00698	
AK126229	
BC000534	
BC012799	
BC013298	
BC021203	
J05533	
M24925	
KU178251	
AL512363	
AL049555	
BC101628	
BC112275	
AK055204	
AC010150	
AC019144	
AC104699	
AK293245	
AF041245	
AY062031	
AL591718	
AL449104	
KC812499	
AY040219	
AF367202	
AF411579	
AF352582	
AY358198	
AL592426	
AC007600	
X05997	
AK301310	
AK301320	
AK312940	
AL833751	
AY631869	
AL358532	
BC112272	
BC113711	
AF006513	
AC022121	
BC117134	
AC020913	
AC092476	
KF456519	
KF511258	
KC877055	
EF426482	
EF426483	
AC074029	URS0000EBDE64
AC004801	URS0000EBDE64
AL353113	
EF426484	
BC157888	
BC171908	
KU178252	
AL157394	
AK313969	
BC021671	
AY053503	
AK294759	
AC015542	
AC061958	
AC099538	
AC116098	
AC135452	
AC138315	
AB209053	
KF457607	
AB014729	
AB014736	
AL357537	
AL357538	
AK291622	
AK125721	
BC006214	
BC010995	
BC037992	
BC045635	
AK055075	
AK127587	
AK293856	
AL590290	
AL590406	
BC024194	
AB010120	
AB037794	
AK056086	
BC010846	
AJ548761	
AK027666	
AK074775	
AC023818	
BC093910	
BC093912	
BC110434	
BC143246	
AL834201	
CH471086	
AF529367	
AY359108	
AK289539	
AC021086	
BC027332	
AK294210	
AB097050	
AK074683	
AF220052	
BC006005	
BC008455	
AK297191	
AK057929	
AK097644	
AK122616	
AC104182	
BC028198	
L41680	
AK292872	
AC010411	
AC117530	
BC027866	
BC053657	
AC097635	
U63295	
U76247	
AJ400626	
EF026094	
BX647064	
BC035562	
BC042550	
BC044920	
BC113826	
BC140708	
BC140709	
M60314	
AK303576	
AL133386	
AL137178	
BC027958	
KC485577	
AF464877	
AK024908	
AK289957	
BC001321	
AC026470	
AF401643	
AY273896	
AK128854	
X13839	
J05192	
AY692464	
CR536518	
AK313294	
BC017554	
BC093052	
K01741	
K01742	
K01743	
M33216	
GU143396	
AB014515	
AC023813	
BC108288	
BC152472	
M28215	
AF464088	
AF498936	
AK295992	
AK312618	
CR536492	
BC001267	
BC018288	
AK026362	
BC029361	
	URS0000EB7FE9
L04733	
AY180163	
AY180164	
AY180165	
AY180166	
AY180168	
AY180167	
AY180169	
AY180170	
AY244715	
AF267530	
AF267518	
AF267519	
AF267520	
AF267521	
AF267522	
AF267523	
AF267524	
AF267525	
AF267526	
AF267527	
AF267528	
AF267529	
BC008881	
BK000681	
BK000682	
BK000684	
BK001163	
BK001165	
BK001166	
BK001169	
BK001170	
BK001171	
AC010646	
AK056003	
AK056783	
BC036801	
AK058178	
BC021717	
AB065872	
BC136757	
BC136758	
BK004354	
AF493783	
AF493784	
AF493785	
AF493786	
AF512007	
AJ400877	
AK075308	
BC030996	
AY302593	
AC024257	
BC118635	
BC119787	
AB121028	
AY496854	
HM005636	
AC002540	
AF063228	
AF123074	
AK091339	
AK297427	
AC022261	
AC091779	
AC002452	
BC022540	
M58583	
AK314276	
BC093692	
BC093718	
AY273897	
AF505657	
AK131445	
AC094108	
BC034976	
HM005487	
AC007614	
AC094108	URS0000EB6682
AC113417	URS0000EB6682
KF457963	URS0000EB6682
AK313148	
X12794	
AK314961	
BC002669	
BC063018	
BC084544	
HQ692851	
AY842285	
AK055857	
AK092740	
AK298064	
BC018090	
AL713659	
AK294549	
AF022728	
Y15722	
Y12712	
Y15718	
Y15719	
Y15720	
Y15721	
BT009805	
AK301386	
BC016655	
BC049366	
AF070567	
AC113417	
KF457963	
AF044588	
AK297117	
BC003138	
BC005140	
BX647317	
AC104522	
	URS0000EB0FDB
U57317	
BC060823	
BC070075	
AL031782	
AL034452	
AL513530	
AL031779	
AL450430	
AL590675	
AK223377	
BC027865	
U71084	
BC069122	
AF118838	
Y17571	
AJ496569	
AC002450	
AC004458	
AC084368	
AC096775	
BC006566	
AH009104	
AY255793	
AY255794	
BC031670	
AC089987	
KF459679	
KF458521	
KF458522	
AC008779	
AC010250	
AC113373	
AC008501	
AB026290	
AB040046	
AK075162	
AK292031	
AK315239	
BC027910	
AC010463	
KF456520	
CB136383	
AK223092	
AK223103	
BC007412	
AB065604	
AK096028	
J00270	
X05153	
AB049976	
CR541987	
CR542017	
BC069103	
BC112316	
BC112318	
HG931740	
AY359069	
AK316216	
BC015884	
BC040124	
AB084279	
AB051472	
CR933613	
BC042999	
AK001760	
AL139300	URS00008C29DC
AK074677	
AB097017	
AK313065	
AC064847	
AC026894	URS0000E9589B
AC073230	
AC092031	
AC079951	
AK000443	
AK022732	
AL834467	
BC009746	
BC013900	
BC021181	
BC021718	
KF455646	
AC073230	URS00008B96E9
AC092031	URS00008B96E9
AK024750	
BC008835	
AY211930	
	URS0000EB8C3B
AC026894	URS0000EABF8B
AC079296	URS0000EABF8B
AC079296	
AK296484	
U41515	
BC032782	
AK291070	
CR456887	
AC079951	URS0000EBA309
KF455646	URS0000EBA309
AF414088	
AF330693	
AF438327	
AL136624	
AF370383	
AK313398	
BC045597	
BC126108	
BC140736	
BC171740	
AC079951	URS0000E9C511
KF455646	URS0000E9C511
AK124274	
AF201694	
AL357472	
AF308803	
AK027754	
AK074863	
BC016445	
KU178590	
AF045161	
AF048730	
EF688064	
AF035586	
AF037222	
AF508041	
BC001036	
BC002949	
BC011725	
BT007417	
AK022829	
AK023646	
AK124498	
BX161398	
BC112315	
BC112317	
AF221712	
AB018303	
AC004774	
AC007339	
AC007603	
AC007607	
AC007861	
AC027348	
KF456193	
AK023493	
AK297614	
BC006226	
BT006903	
M67454	
X63717	
X83490	
X83491	
X83492	
X83493	
Z47993	
Z47994	
Z47995	
Z66556	
Z70519	
Z70520	
AY495076	
X89101	
FM246458	
AK290978	
AY450925	
BC012479	
AF201933	
AC073421	
AC073900	
BC020621	
BC022858	
AC117498	
AC009775	
KF455648	
AC117498	URS0000772FFD
AC079951	URS0000772FFD
AC009775	URS0000772FFD
KF455648	URS0000772FFD
BC132783	
AB290173	
AC013449	
KF456639	
AB018278	
CR457086	
AK294902	
FJ515843	
AC123784	
AC127520	
BC030011	
AF161491	
AL136692	
AK000578	
AK299493	
AK301193	
CR533526	
BC000788	
BC006244	
BC091491	
X54469	
U37529	
CR407602	
CR541730	
AK222957	
AC004140	
BC018047	
M68906	
M68907	
AF050655	
AF050656	
AF050658	
AF086917	
AF297660	
AF106681	
AL136650	
AK023223	
AF498945	
CR457303	
BC000896	
AY395756	
BX248261	
AK057816	
AK290519	
BC001130	
BC005999	
AB190994	
AB193056	
AB193057	
AB193058	
AB193059	
AB193060	
AB193061	
AB193062	
AB193063	
AB193064	
AB193065	
AB193066	
AB187577	
AB187578	
AB187579	
AB187580	
AB187581	
AB187582	
BC001339	
BC017867	
BC032696	
AF308299	
AF250226	
AB007882	
BC064923	
KF459545	
AK123039	
BC111690	
FJ200481	
AK095420	
CR933600	
AC007610	
BC022550	
BC036683	
FJ516381	
	URS0000EBB83D
AB031050	
AF205074	
AF187816	
AK290872	
AK057031	
AK097797	
FJ515841	
AC104020	
AC104236	
AC113190	
AC116903	
AC135996	
BC000585	
AC011742	
AB124552	
AK090454	
AB015349	
AF059212	
AF059214	
AK314865	
AL513533	
BC017843	
BC072430	
KF456117	
AC104020	URS0000E9F89E
AC104236	URS0000E9F89E
AC113190	URS0000E9F89E
AC116903	URS0000E9F89E
AC135996	URS0000E9F89E
KF456117	URS0000E9F89E
	URS0000EAE742
AB451340	
AB451489	
AC099057	
AF462442	
AK000725	
AK289949	
BC014415	
BC018730	
BC033077	
AL132712	
KF456009	
	URS0000E938C5
AL353146	
AL353751	
M74775	
U04285	
U04286	
U04287	
U04288	
U04290	
U04291	
U04292	
U04293	
X76488	
Z31690	
U08464	
AK314665	
AK222760	
BC012287	
AJ318887	
BC136527	
AB018314	
U33551	
U82762	
BC069584	
BC096203	
BC096204	
L29556	
FJ515842	
AK313924	
AC090985	
AC116162	
AK026072	
BC007212	
M14660	
M14659	
X07557	
	URS00008C1EAE
AC009429	
AC023798	
AC092504	
AC092505	
AC096914	
AC096918	
AC104183	
AC138122	
KC876900	
AF026939	
AF083470	
U52513	
BT007284	
BC001383	
BC004977	
AK290427	
BC137368	
BC137369	
BC150189	
EU184013	
AK092706	
AK096688	
X03557	
BT006667	
AK092813	
AK314588	
BC007091	
X06559	
U34605	
AK293346	
AK312358	
CR457031	
BC025786	
AC091544	
AC106028	
KF456119	
X76555	
X76556	
D43704	
U07139	
L27584	
AK289709	
AK297639	
AK304537	
AK316323	
BC041811	
AK075564	
BC045729	
BC060873	
AK124901	
AK127303	
BC086873	
M37721	
S75037	
S75038	
AB095007	
AK290158	
BT007419	
BC018127	
AF010472	
AF035320	
AL355342	
AC007597	
KF456186	
M27396	
L35946	
L35936	
L35937	
L35938	
L35939	
L35940	
L35941	
L35942	
L35943	
L35944	
L35945	
BT007113	
AK302189	
AK316224	
AC005326	
AC079781	
BC008723	
BC014621	
M15798	
M27054	
AK057886	
BC022332	
AC092038	
AC104741	
AC116992	
AC121251	
AC135966	
AC010896	
D16480	
U04627	
AK302532	
AK313027	
BC009235	
AB020811	
GU727642	
AC092038	URS0000E96BAB
AC104741	URS0000E96BAB
AC116992	URS0000E96BAB
AC121251	URS0000E96BAB
AC135966	URS0000E96BAB
KF510807	
AK021805	
BC007895	
BC020173	
BC039087	
EU285559	
AF054175	
AF116639	
BX161388	
AK312099	
BC000429	
BC001944	
AC005326	URS0000E9A402
AB049652	
BC000071	
BC021801	
AL157400	
AF355198	
AY027661	
AY027662	
AY027663	
BC026296	
BK000008	
BK000009	
AB029014	
AK025499	
AK295881	
AL117448	
AC055845	
AP006259	
BC009354	
BC071596	
AC117498	URS0000E9C0EF
DQ090952	
AY563006	
BC000615	
AK294016	
AC013394	
KF456121	
AC124914	
X92963	
AK314854	
AC020626	
BC009139	
BI223271	
BI666638	
AK000132	
AK295796	
CR627424	
AC008447	
BC015325	
BC151135	
BC157835	
AC004967	
AK295354	
U33429	
AF029749	
AF044253	
AK124696	
AK131252	
AK289819	
AK315858	
BC110351	
BC126424	
BC130413	
AF026402	
AK294877	
AK312379	
BC002366	
AC091654	
AY130988	
AB029002	
AC073101	
AB046843	
AC025605	
BC113394	
BC113396	
BK000276	
D26067	
DA149513	
BC035034	
BC044597	
BC091524	
AF229839	
AK027749	
DQ314881	
BC066940	
BC012145	
AC011362	
AL136001	
AL833915	
AK093483	
AK097429	
AK097699	
AK125978	
BC016796	
BC128057	
Y07923	
AB040147	
AF498967	
AK292762	
BC026356	
AC073610	
AK057048	
AK292996	
BC012529	
BC053591	
AB037779	
AL117495	
D25538	
BC126271	
AB033337	
AB033338	
AL117496	
AK024959	
AK025628	
AL157389	
AY282406	
AY282407	
BC046134	
BC058913	
BC093089	
BC108688	
AL137392	
U93121	
AY739715	
L16782	
AF382188	
AK093051	
AK098529	
AK314623	
BC039317	
	URS0000E97528
AF098799	
AK312885	
BC114929	
AJ295844	
AL137335	
AC055845	URS0000EAF464
AC132192	URS0000EAF464
AC132192	
AC007493	
AC023826	
AC004841	
AC093169	
AF106966	
AB055977	
AF041430	
BC018737	
BC062370	
AC007597	URS0000EA3DF6
AC007493	URS0000EA3DF6
AC023826	URS0000EA3DF6
BC035836	
BC136637	
BX247999	
AI373537	
U68487	
U68488	
U68492	
U68493	
L21195	
AY493988	
AK292606	
AB451482	
AL360011	
BC047526	
L25899	
AF279903	
AB061823	
AY347528	
AF283772	
AK290694	
AK292000	
BT019672	
BC081565	
BC014837	
BC068198	
BC070328	
BC071672	
AF238079	
AY358998	
AK301455	
BC027973	
AF119666	
AC093799	
BC013888	
AK027142	
AF360742	
AF361481	
AF360743	
AF360744	
AY078987	
AY078988	
AK027606	
AK291929	
AK297953	
BC017207	
BC019261	
U29195	
U29191	
U29192	
U29193	
U29194	
U26662	
AC074121	
BC009924	
BC034781	
BC035339	
BC048275	
AF213969	
AJ271881	
AF152604	
BC001611	
BC050728	
BC094706	
AK027308	
AK074613	
AL359399	
AB033062	
BC009415	
BC025353	
AL117589	
M74493	
M33384	
M74491	
AF493882	
BT006670	
AK291633	
AK316528	
BC007647	
BC007762	
BC017565	
BC028402	
AC073610	URS0000E915AA
D16481	
D86850	
AF113209	
AK304455	
AK314455	
BC014572	
BC017564	
BC030824	
BC066963	
AC010896	URS0000E9DAFA
AL590622	
U77665	
AK312900	
AK225532	
BC006991	
HQ692830	
AY358583	
AK295543	
AL832523	
AL834348	
AL834349	
BC030793	
BC037895	
U81787	
AB070724	
AK312906	
BC096353	
BC096354	
BC096355	
BC096356	
X97057	
AF028700	
AF358135	
AB062886	
AY061883	
AF289584	
AK314930	
BC051288	
AC004991	
AC095044	
AF006514	
BT007050	
FJ515838	
BC007347	
CR978407	
KF457619	
BC070035	
X03072	
BT019429	
BC074798	
BC074799	
AC011603	
AB018292	
AF348827	
AF326591	
AK074054	
AK096030	
AL834363	
BC050365	
BC056414	
AL031847	
AF425231	
AL117491	
AB007913	
AC010319	
AY302441	
AK292650	
AK292705	
BC063423	
BC119626	
X83703	
AY903446	
BC018667	
GQ891465	
AK295909	
AC007608	
D28137	
AK223124	
AK291099	
BC033873	
MF178111	
AC004893	URS0000EB185A
AC004991	URS0000EB185A
KF495851	
AY140955	
AB065959	
AY358172	
AY358214	
AB083619	
AK293887	
AY255611	
AK303014	
AL832003	
AL832496	
BC007377	
BC051845	
AF178930	
AF385089	
AF385090	
AJ303140	
HQ204571	
AC007728	
AC023902	
AL161798	
KF455276	
AB007893	
BC024591	
X59357	
D17652	
AK311749	
CR456873	
BC035566	
BC058887	
BC066314	
AK094625	
BC040187	
AL713675	
AC127030	
KC877388	
AC087641	
KF456122	
KF511221	
BK001426	
AB051511	
AK090558	
BC009203	
	URS0000EAC8F2
AK056658	
AK127700	
AK128246	
AK294223	
BC119780	
BC128237	
AK057222	
AK289953	
AC093378	
AL833892	
KF459613	
AL136592	
AK098066	
AK304010	
BC026748	
BC041099	
U42412	
BT007345	
AK097606	
AK293332	
BC000358	
Y18207	
AF110824	
AK313149	
BX537399	
AL359986	
BC012625	
AF064084	
CR541671	
CR541711	
BC028168	
BC007883	
BC011840	
BC068275	
AY255529	
CR627473	
BK005426	
AF305081	
AF264912	
AF329696	
AF342982	
AF309033	
AF438201	
AK023746	
